tile_id,centroid_lon,centroid_lat,min_lon,min_lat,max_lon,max_lat
000196,-118.51482318972003,41.002283853890354,-119.60708270439554,40.192523407346705,-117.43769181334602,41.80913565338061
000197,-116.75977328539406,41.30470982387614,-117.84441548521858,40.503912891144395,-115.69066785305927,42.10242665316942
000198,-114.99021589091512,41.582955195600846,-116.06631561719813,40.79146651963008,-113.93003774067762,42.371178193135165
000199,-113.20721195385205,41.836718569119284,-114.27384009901795,41.05488659930898,-112.15686390987669,42.615085683809006
000200,-111.41187642562605,42.06571796693054,-112.46810395245478,41.293893175946096,-110.37225887850855,42.83386576597474
000201,-109.60537489617522,42.26969296983796,-110.65027700926443,41.50822609173926,-108.57738176183108,43.02725852508803
000202,-107.78891973432144,42.448406746454886,-108.8215801633531,41.69764695295136,-106.77343433132884,43.1950295801264
000203,-105.96376575736372,42.60164794662076,-106.98328110802532,41.86194098051324,-104.96165664571716,43.3369720147861
000204,-104.1312054618763,42.72923242968649,-105.1366895872957,42.00091871647386,-103.14332228842888,43.45290812003912
000205,-102.29256385587357,42.83100480009287,-103.28315219930013,42.11441756022629,-101.31973325321887,43.5426909190246
000206,-100.44919294017946,42.90683972490592,-101.42404679848345,42.202303110189554,-99.4922145262719,43.60620544806374
000207,-98.60246589377732,42.95664301095703,-99.56077655121742,42.264470289061656,-97.66210841916069,43.643369771206
000208,-96.7537710238986,42.98035242289974,-97.69476370656393,42.30084423383357,-95.8274431498191,43.65424771116637
000209,-94.90450554644596,42.97793822774427,-95.83076871198995,42.29606761668888,-93.96025581105701,43.654135710046226
000210,-93.05606926587882,42.94940345614179,-93.99955466991678,42.25492284277443,-92.09464200398361,43.63848927548047
000211,-91.20985822579925,42.89478387571874,-92.16982499883719,42.18799636094055,-90.2320347719062,43.596450793434876
000212,-89.36725840209377,42.81414767694083,-90.34293180728325,42.09536867359949,-88.37385331747143,43.52807472223772
000213,-87.52963950959015,42.707594877153625,-88.5202146414477,41.97715035144542,-86.52149659102871,43.43344916501749
000214,-85.69834899080847,42.57525645342631,-86.70299465874403,41.83348109871054,-84.67633710909907,43.31269508610997
000215,-83.87470625160233,42.41729321946107,-84.89256900247202,41.66452858639942,-82.83971506958636,43.165965245755665
000216,-82.0599972034241,42.233894465981365,-83.09020543608335,41.4704870729256,-81.01293282422081,42.99344287219667
000217,-80.25546916577353,42.025276387555955,-81.2971372903607,41.25157583453467,-79.19724976147582,42.79534009449141
000218,-78.46232617529802,41.79168032166607,-79.51455877070181,41.008037430210294,-77.39387764508092,42.57189616284073
000219,-76.68172474022546,41.533370827921345,-77.74362066482621,40.740135827381124,-75.60397644451716,42.32337548587817
000220,-74.91477007055892,41.25063363665198,-75.98542648380077,40.4481544156709,-73.82865068478641,42.0500655161796
000221,-73.16251280598331,40.943773496657045,-74.2410290615281,40.132393936174836,-72.06894633354997,41.75227451618431
000222,-71.42594625495613,40.61311195170833,-72.51142762996794,39.79317035334697,-70.32584823467928,41.43032923682089
000225,-123.18336576314752,38.670137499675704,-124.27038559741479,37.83799949899851,-122.10974253947748,39.49950359102272
000226,-121.50525784389444,39.036404789946914,-122.58731360232136,38.212304156925114,-120.43703327612793,39.85761138148154
000227,-119.81069303825754,39.379794704960666,-120.88693956160077,38.564036039078744,-118.74869668843445,40.192523407346705
000228,-118.10052099227232,39.699987483849185,-119.17010028567616,38.89288259997334,-117.04559291423917,40.503912891144395
000229,-116.3756474647957,39.996675452930184,-117.43769181334602,39.19854210346882,-115.32863510413421,40.79146651963008
000230,-114.6370325553527,40.2695650808208,-115.69066785305927,39.480725581916715,-113.59878746130087,41.05488659930898
